,Subtype_0,Subtype_1,Subtype_2,Subtype_3
cg06564900,-2.1328170193811946,-2.040540459174052,1.0391272197445356,-1.0391272197445356
cg01869243,-2.0906939478929507,1.1828741956857716,-1.1828741956857716,-2.1252043716122966
cg23448584,-1.575620954676637,1.575620954676637,-2.168671851360884,-2.054343123547934
cg07541744,-0.07665161236774336,-2.1039971257664067,0.07665161236774336,-0.2761103440939376
cg17400476,-0.34565401674311186,0.34565401674311186,-2.2627623306524565,-1.0639807827625587
cg20439030,-1.1063797571932419,-2.206901287531004,-1.9722116531245384,1.1063797571932419
cg21418534,0.8200311980294958,-2.4079145638136006,-1.1360659517663405,-0.8200311980294958
cg18465286,-2.276972705710936,-0.5444878315680443,0.4609386975164602,-0.4609386975164602
cg06016684,-1.48738786422834,1.0712915911049454,-1.0712915911049454,-2.411649858567847
cg06905913,-1.0397788258366223,-2.4391195979930385,-1.0884492161735242,1.0397788258366223
cg19352193,-2.1488228682594452,-1.9796765612125715,-1.8157776787760165,1.8157776787760165
cg06377278,-0.8216052884999707,-0.2772892027274994,-2.2462267021867888,0.2772892027274994
cg22583065,-0.6516820036996481,-2.351693376940371,0.6516820036996481,-0.7388189802489298
cg08944086,0.6667225589353608,-2.3599941379907303,-0.6667225589353608,-1.238630094027571
cg20329153,-2.2004984046504035,-2.0027338264941488,1.6199159231141436,-1.6199159231141436
cg02340018,-1.8096729545569885,-2.3252976332173634,1.5306476066648718,-1.5306476066648718
cg11781718,-1.228744467592341,-1.3283381568035684,-2.4462081937947833,1.228744467592341
cg06970370,-1.4741854354706887,-2.318123012132239,0.6902842734432281,-0.6902842734432281
cg08461617,-0.9557489351729171,-1.5727195079938676,-2.3677919775546554,0.9557489351729171
cg10178270,0.3845441532420613,-2.2602765944911485,-0.3845441532420613,-1.1977667344618115
cg08822897,0.8764443831865105,-1.7645384217020084,-2.267497122676101,-0.8764443831865105
cg10000775,-2.3632598941321885,-1.7347825106078638,-1.2975435667875326,1.2975435667875326
cg27583690,-1.4604139016519668,-2.3969775347191025,-0.956124920947285,0.956124920947285
cg10958362,0.07166319057851968,-2.1127653850723513,-0.32538092368959354,-0.07166319057851968
cg08786077,-0.7247139541427844,-0.24964722061154404,-2.232290085609299,0.24964722061154404
cg12348588,-0.7471623170980582,-2.1602877957163753,0.08021022130244333,-0.08021022130244333
cg23455440,-1.148953240369226,-2.252375378155196,0.34802216120508417,-0.34802216120508417
cg19953799,0.23449899726675366,-1.544612373237365,-2.060125817150701,-0.23449899726675366
cg18630040,-1.3870664774327504,-0.2812805780123539,-2.1580818892943667,0.2812805780123539
cg25950235,-0.539778986857386,-2.3067269343709276,0.539778986857386,-1.2923753395954265
cg21063722,-1.471539220730979,-0.9797104480486425,0.9797104480486425,-2.399324139853694
cg26990102,-1.2898107047275422,0.4474922570675933,-0.4474922570675933,-2.269155379363651
cg07409471,-0.9152773427162633,-2.4251514860349945,0.9152773427162633,-1.1364518867976396
cg01759889,-1.2118121503591053,-2.160147432548409,-0.18924126835060395,0.18924126835060395
cg01172903,0.05782846452665636,-2.0764529228931106,-1.232176343161365,-0.05782846452665636
cg16306115,-1.426870388448089,-0.7952510246954317,-2.3645125012046506,0.7952510246954317
cg03438943,-1.552907458990919,-2.3769767852540755,-0.9704391806959912,0.9704391806959912
cg21928701,-0.8276759609219073,-2.4073192320403076,-1.1826682693220312,0.8276759609219073
cg01043119,-0.7415330913088127,-1.9195224352964348,-2.1122900706663623,0.7415330913088127
cg04017479,0.45492215697956906,-2.281049548256716,-0.45492215697956906,-0.5752628245700081
cg10732215,-2.444847894419314,-1.3493778155503955,-1.2361172025925933,1.2361172025925933
cg09287328,-0.3235940949709158,-2.140831222462217,0.15155711378248546,-0.15155711378248546
cg06385227,-2.2736220437881323,-1.3121074258669174,-1.9208100749784291,1.3121074258669174
cg18145877,-2.308027355278502,-0.9423198930203087,0.4440444728928501,-0.4440444728928501
cg24892966,-0.11587334143586912,-2.1547148787626185,-1.045077432925172,0.11587334143586912
cg07951347,-0.7364507849326501,-1.9266269001641625,-2.104104378600204,0.7364507849326501
cg00680551,-0.831675088912414,-0.7039037586487642,-2.3733417651345774,0.7039037586487642
cg14560001,0.12844577154941983,-2.1654536460318066,-0.5108518598251739,-0.12844577154941983
cg03595533,-0.6362426970417083,-0.2558783309901503,-2.2278364252818905,0.2558783309901503
cg23813012,-2.3093503057172184,-1.8096457704308504,1.1214446523859,-1.1214446523859
cg07122245,-0.5375357781779034,-2.321585409076519,0.5375357781779034,-0.7049692679297238
cg22898362,-0.5685590144433721,-1.936405165157115,0.5685590144433721,-2.000429815201713
cg02772106,-0.6158167931687135,-2.2065440240099665,-1.677602919226906,0.6158167931687135
cg04074140,-1.877888540491865,-2.264434392184991,-1.676261718044874,1.676261718044874
cg06983174,-2.0681606636208394,1.7148152550374887,-1.7148152550374887,-2.1192245579831246
cg04917391,-1.8332061188741315,0.5306340223198912,-0.5306340223198912,-2.0635448380735997
cg23338503,-0.3373196314888028,-2.0989366679204022,0.029671576401175122,-0.029671576401175122
cg17996329,-1.2458781224738855,-2.0968892304423323,0.09737092175043915,-0.09737092175043915
cg26134895,-0.42747033466981,-2.2647373012478544,0.42747033466981,-0.5246147517318938
cg02935154,-0.8375308900552626,-2.3898556996454956,-0.7949876251319453,0.7949876251319453
cg05947443,-1.0270203766590718,-1.1115640665657978,-2.438808156747144,1.0270203766590718
cg11692124,-0.2765152401235714,-2.1682371004313112,0.2765152401235714,-0.2800548054913746
cg21493516,0.7210936377935203,-1.7161835090559474,-2.233619935964535,-0.7210936377935203
cg25907132,-1.4442451231133433,-2.2461878252440957,-0.4920735033202197,0.4920735033202197
cg08634133,0.18273905371202556,-2.105441959217295,-1.3726210321821093,-0.18273905371202556
cg04398581,-1.499012419131628,0.17318446273870372,-0.17318446273870372,-2.0429066013834807
cg24383056,-0.6589456561281252,-2.354235337655113,0.6589456561281252,-0.7467466253127063
cg07105596,-0.5387231859416106,-2.3386139357403537,0.5387231859416106,-0.9374536340224315
cg23655970,-1.790700817499938,1.790700817499938,-2.038931104251108,-2.113079756259048
cg06195987,-0.19436203396644977,-0.07913453384308279,-2.084786878441306,0.07913453384308279
cg24543696,-1.364331730434667,-2.039906294129699,-2.193252345625184,1.364331730434667
cg04402798,-1.1688226754915114,-2.3113394875269533,-0.4979971044991101,0.4979971044991101
cg10315562,-1.0212886311937548,-1.6688316397687446,-2.3500796221909512,1.0212886311937548
cg27232866,-1.3859800838008087,-2.355988614326493,-1.758295961148362,1.3859800838008087
cg24593688,-0.7996686793839367,-1.5408883277449488,-2.334646861513102,0.7996686793839367
cg03394150,-1.1165488937743053,-2.4298474396901653,1.1165488937743053,-1.4172745426372573
cg21496658,-0.5703944810754317,-2.3000091562057143,0.5388479492756485,-0.5388479492756485
cg08063125,-0.7342331189236923,-2.3107296376943895,-1.5466888361847517,0.7342331189236923
cg01044883,-1.606238752294626,-2.26302722410217,0.6688836239576329,-0.6688836239576329
cg18090004,-0.02678832916756055,-2.0236267302173645,-1.3218215181937947,0.02678832916756055
cg13748267,-1.6264536612773934,-1.1478671052538918,-2.386584414845688,1.1478671052538918
cg23217153,-0.6083744056628606,-2.316874416743599,-1.3655249875534328,0.6083744056628606
cg22026853,-1.2464183802502407,-2.32808470935132,-0.5745332619542023,0.5745332619542023
cg04249706,0.032091129857626334,-2.0965844848143544,-0.032091129857626334,-0.3201596597460666
cg15507690,-0.9964205841154746,-1.8407953795676286,0.9964205841154746,-2.26325308120245
cg16295725,-1.1473503601433526,-2.4476819781777297,1.1473503601433526,-1.2248248640468078
cg18310412,-1.7451081463598788,-2.3071900120738276,0.976282241008205,-0.976282241008205
cg10735633,-2.1878662099864767,0.15141518710836618,-0.15141518710836618,-0.9182958518413131
cg01665555,-0.7543314797443502,-1.2102873474430835,-2.3879873903698727,0.7543314797443502
cg13561477,-0.9344565014517882,-2.292495923352104,-1.7512517479663845,0.9344565014517882
cg01729717,-2.0759309171993174,1.9145117343456353,-1.996513980733781,-1.9145117343456353
cg16227684,-1.2265014099398888,-2.448835482130047,-1.1789315469686876,1.1789315469686876
cg17387979,-1.2070152555687828,-2.356120614284639,0.6414654927746052,-0.6414654927746052
cg12825070,-1.32397471287816,-2.4037641537685417,-1.6095877154101568,1.32397471287816
cg02006257,-2.436822977219665,-1.2053027851426033,-1.4167973731906085,1.2053027851426033
cg12384989,-0.7600424201008606,-2.3722715955097575,-1.338783467054361,0.7600424201008606
cg27382405,-1.011929341496995,0.6404881418277826,-2.3677391884050163,-0.6404881418277826
cg16481280,-0.42581758310951506,-2.2944621701509633,-1.0731465397873035,0.42581758310951506
cg21159768,-0.9262160874274552,-1.7060216988926034,-2.31090358376586,0.9262160874274552
cg18800479,-2.0474701750936055,-2.008325022776953,-1.9380542613532574,1.9380542613532574
cg01116059,-1.1081296635390157,-2.24952607663757,-0.3279059413296721,0.3279059413296721
cg19863655,-2.417921304078965,-1.5243385101033422,1.1956552571360108,-1.1956552571360108
cg16319578,-2.440158877610434,-1.3144417198475296,1.1015283505585152,-1.1015283505585152
cg13562911,-1.1640639872959448,-2.396173884763194,0.7729768601648932,-0.7729768601648932
cg10134141,-1.1861747802372062,-2.297444791906646,-1.8539677559740413,1.1861747802372062
cg02772995,-1.9441644218018834,1.7177041907519546,-1.7177041907519546,-2.2135831537821242
cg03741619,-1.491979688363924,-0.8147460946677169,-2.3537731269778583,0.8147460946677169
cg11433319,-0.10202967078708186,-2.0349330201557403,0.009146446756709616,-0.009146446756709616
cg14971325,-1.326140721162186,-2.4063463575122084,-0.8888823269323439,0.8888823269323439
cg11841529,-2.3321990927921274,-1.777399329873545,1.1655828552176415,-1.1655828552176415
cg04016730,-1.27223608919597,0.015125903916790777,-2.0347857079581413,-0.015125903916790777
cg14883916,0.14113741181354753,-0.28305006228632035,-2.127998026435044,-0.14113741181354753
cg00687686,-0.9566804464257888,-2.430548920369811,-1.0823803190482881,0.9566804464257888
cg15215612,-0.9777331912541892,-2.431443833634977,-1.0448765656316685,0.9777331912541892
cg19715410,-1.2204165088425758,-2.35295527640524,-0.6367309862815798,0.6367309862815798
cg00119181,-1.2230256653708202,-2.441013235363231,-1.0551217052336954,1.0551217052336954
